All calculations,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 37,Bus 38,Bus 39,G 01,G 02,G 03,G 04,G 05,G 06,G 07,G 08,G 09,G 10
0.391667,60.144488,60.138379,60.162677,60.153766,60.155064,60.156453,60.151837,60.150195,60.149492,60.168747,60.164664,60.166440,60.168763,60.169449,60.198626,60.216803,60.215148,60.192901,60.244969,60.243232,60.231038,60.246603,60.248240,60.216383,60.468541,60.338815,60.269477,60.376153,60.395776,60.102512,60.158882,60.189772,60.266507,60.252166,60.258756,60.284064,60.583931,60.445504,60.148945,1.003404,1.002847,1.004010,1.005725,1.004379,1.004714,1.004915,1.011520,1.008952,0.997863
0.401667,60.149306,60.137887,60.166673,60.162361,60.164278,60.165708,60.161341,60.159756,60.157824,60.177658,60.173682,60.175364,60.177548,60.177895,60.206307,60.223899,60.220755,60.197897,60.252737,60.251079,60.237965,60.253217,60.254636,60.223737,60.471925,60.343404,60.274083,60.383166,60.403332,60.094054,60.168501,60.198677,60.274648,60.259265,60.265391,60.288387,60.586825,60.453818,60.156471,1.003534,1.003035,1.004164,1.005881,1.004456,1.004815,1.004929,1.011383,1.009071,0.997360
0.411667,60.153911,60.137354,60.170365,60.170499,60.173064,60.174542,60.170411,60.168880,60.165824,60.186140,60.182274,60.183857,60.185898,60.185893,60.213521,60.230537,60.225952,60.202515,60.260033,60.258498,60.244433,60.259378,60.260566,60.230616,60.474966,60.347612,60.278290,60.389770,60.410475,60.086059,60.177838,60.207173,60.282262,60.266022,60.271601,60.292233,60.589218,60.461713,60.163736,1.003659,1.003222,1.004311,1.006024,1.004532,1.004913,1.004941,1.011248,1.009183,0.996896
0.421667,60.158281,60.136849,60.173765,60.178121,60.181358,60.182893,60.178977,60.177493,60.173420,60.194147,60.190387,60.191869,60.193768,60.193401,60.220252,60.236715,60.230751,60.206764,60.266865,60.265490,60.250459,60.265121,60.266065,60.237016,60.477826,60.351508,60.282136,60.396009,60.417248,60.078711,60.186835,60.215235,60.289372,60.272451,60.277430,60.295689,60.591300,60.469238,60.170668,1.003780,1.003408,1.004453,1.006155,1.004607,1.005009,1.004949,1.011117,1.009289,0.996475
0.431667,60.162404,60.136435,60.176887,60.185188,60.189115,60.190716,60.186988,60.185545,60.180563,60.201644,60.197984,60.199364,60.201126,60.200387,60.226482,60.242428,60.235150,60.210649,60.273238,60.272053,60.256050,60.270467,60.271160,60.242930,60.480521,60.355090,60.285615,60.401879,60.423653,60.072160,60.195451,60.222845,60.295992,60.278558,60.282911,60.298819,60.593171,60.476413,60.177220,1.003897,1.003592,1.004588,1.006271,1.004682,1.005103,1.004955,1.010990,1.009388,0.996099
0.441667,60.166294,60.136184,60.179766,60.191695,60.196323,60.198000,60.194429,60.193018,60.187234,60.208625,60.205059,60.206337,60.207965,60.206849,60.232219,60.247694,60.239172,60.214198,60.279168,60.278198,60.261232,60.275451,60.275885,60.248375,60.483110,60.358387,60.288751,60.407402,60.429715,60.066540,60.203668,60.230001,60.302145,60.284359,60.288078,60.301690,60.594945,60.483270,60.183373,1.004008,1.003775,1.004716,1.006375,1.004755,1.005193,1.004960,1.010870,1.009480,0.995770
0.451667,60.169985,60.136174,60.182456,60.197667,60.202997,60.204757,60.201311,60.199922,60.193441,60.215110,60.211626,60.212804,60.214306,60.212811,60.237495,60.252546,60.242860,60.217458,60.284684,60.283945,60.266042,60.280112,60.280285,60.253383,60.485671,60.361453,60.291588,60.412622,60.435478,60.061962,60.211484,60.236719,60.307856,60.289871,60.292969,60.304361,60.596733,60.489855,60.189131,1.004115,1.003956,1.004838,1.006465,1.004828,1.005281,1.004964,1.010757,1.009567,0.995492
0.461667,60.173487,60.136391,60.184979,60.203139,60.209168,60.211018,60.207665,60.206290,60.199203,60.221124,60.217716,60.218796,60.220177,60.218306,60.242345,60.257022,60.246251,60.220462,60.289813,60.289319,60.270517,60.284487,60.284398,60.257994,60.488303,60.364371,60.294186,60.417610,60.441008,60.058340,60.218911,60.243018,60.313152,60.295116,60.297615,60.306878,60.598651,60.496225,60.194507,1.004217,1.004134,1.004953,1.006542,1.004900,1.005366,1.004966,1.010653,1.009649,0.995265
0.471667,60.176968,60.137180,60.187552,60.208218,60.214916,60.216860,60.213566,60.212195,60.204598,60.226749,60.223406,60.224392,60.225663,60.223429,60.246867,60.261220,60.249478,60.223376,60.294620,60.294373,60.274744,60.288651,60.288303,60.262301,60.491124,60.367245,60.296663,60.422450,60.446386,60.056250,60.225993,60.248954,60.318081,60.300130,60.302076,60.309310,60.600819,60.502448,60.199578,1.004315,1.004310,1.005061,1.006606,1.004972,1.005448,1.004969,1.010559,1.009725,0.995090
0.481667,60.180417,60.138416,60.190152,60.212960,60.220298,60.222337,60.219075,60.217700,60.209668,60.232030,60.228745,60.229641,60.230811,60.228228,60.251102,60.265175,60.252562,60.226206,60.299132,60.299135,60.278755,60.292632,60.292028,60.266344,60.494178,60.370102,60.299056,60.427178,60.451647,60.055359,60.232766,60.254558,60.322667,60.304932,60.306372,60.311683,60.603301,60.508555,60.204375,1.004407,1.004483,1.005162,1.006657,1.005042,1.005527,1.004971,1.010475,1.009798,0.994970
0.491667,60.183924,60.140203,60.192897,60.217476,60.225409,60.227542,60.224288,60.222902,60.214498,60.237054,60.233824,60.234635,60.235711,60.232803,60.255152,60.268983,60.255620,60.229072,60.303412,60.303659,60.282632,60.296496,60.295642,60.270218,60.497571,60.373071,60.301519,60.431912,60.456897,60.055749,60.239289,60.259888,60.326954,60.309560,60.310549,60.314043,60.606187,60.514625,60.208973,1.004497,1.004654,1.005259,1.006702,1.005112,1.005604,1.004974,1.010397,1.009868,0.994877
0.501667,60.187363,60.143226,60.196428,60.222187,60.230635,60.232885,60.229504,60.228051,60.218839,60.242417,60.239175,60.239930,60.240952,60.237732,60.259839,60.273637,60.259539,60.232746,60.308813,60.309267,60.287549,60.301618,60.300584,60.274918,60.503297,60.377369,60.305008,60.437901,60.463390,60.058516,60.246151,60.265885,60.332573,60.315423,60.316083,60.318444,60.612143,60.522076,60.212799,1.004577,1.004819,1.005343,1.006722,1.005182,1.005675,1.004978,1.010345,1.009932,0.994896
0.511667,60.194008,60.146509,60.199860,60.227125,60.236158,60.238412,60.235352,60.234039,60.226417,60.247276,60.244253,60.244868,60.245733,60.242284,60.263277,60.276474,60.262163,60.235651,60.311011,60.311712,60.290010,60.303586,60.302216,60.277770,60.504716,60.379518,60.307004,60.441898,60.467586,60.060593,60.252215,60.270010,60.333994,60.317781,60.318031,60.317697,60.611856,60.526396,60.221426,1.004657,1.004983,1.005427,1.006743,1.005250,1.005745,1.004983,1.010292,1.009996,0.994913
0.521667,60.196388,60.150125,60.203506,60.231313,60.240722,60.243110,60.239777,60.238333,60.229223,60.252154,60.249066,60.249654,60.250502,60.246785,60.267778,60.281106,60.266217,60.239437,60.316429,60.317306,60.294998,60.308885,60.307374,60.282420,60.511971,60.384757,60.311005,60.449112,60.475262,60.065261,60.258688,60.275707,60.339673,60.323741,60.323767,60.322729,60.619513,60.534779,60.223275,1.004727,1.005140,1.005497,1.006741,1.005318,1.005810,1.004990,1.010268,1.010056,0.995042
0.531667,60.203039,60.155340,60.207890,60.236201,60.245969,60.248353,60.245237,60.243890,60.235988,60.256802,60.253910,60.254385,60.255111,60.251264,60.271293,60.284131,60.269374,60.243036,60.318522,60.319635,60.297667,60.311090,60.309288,60.285416,60.515359,60.388221,60.313896,60.454608,60.480943,60.071276,60.264515,60.279552,60.340768,60.326104,60.325900,60.322581,60.621453,60.540188,60.230837,1.004797,1.005296,1.005568,1.006739,1.005386,1.005874,1.004998,1.010243,1.010116,0.995166
0.541667,60.205455,60.159669,60.211897,60.240360,60.250397,60.252906,60.249486,60.247998,60.238495,60.261548,60.258588,60.259047,60.259769,60.255706,60.275791,60.288801,60.273636,60.247086,60.323820,60.325081,60.302678,60.316397,60.314477,60.290084,60.523706,60.394211,60.318349,60.462809,60.489595,60.077329,60.270795,60.285033,60.346234,60.331929,60.331586,60.327742,60.630164,60.549224,60.232315,1.004858,1.005444,1.005625,1.006717,1.005452,1.005932,1.005011,1.010251,1.010175,0.995399
0.551667,60.212784,60.166824,60.217386,60.245587,60.255782,60.258262,60.255032,60.253631,60.245256,60.266288,60.263533,60.263892,60.264510,60.260418,60.279551,60.292089,60.277351,60.251461,60.325784,60.327288,60.305574,60.318798,60.316631,60.293318,60.528761,60.398638,60.321948,60.469282,60.496217,60.086770,60.276587,60.288737,60.346904,60.334227,60.333814,60.328005,60.634112,60.555340,60.239822,1.004919,1.005591,1.005683,1.006695,1.005518,1.005990,1.005023,1.010257,1.010233,0.995627
0.561667,60.215533,60.171807,60.221765,60.249854,60.260231,60.262818,60.259294,60.257757,60.247838,60.271001,60.268191,60.268538,60.269156,60.264896,60.284065,60.296765,60.281754,60.255743,60.330886,60.332526,60.310552,60.324030,60.321766,60.297983,60.537969,60.405083,60.326651,60.478060,60.505417,60.093894,60.282726,60.294023,60.352043,60.339833,60.339351,60.333135,60.643705,60.564713,60.241414,1.004972,1.005730,1.005729,1.006656,1.005582,1.006043,1.005042,1.010297,1.010293,0.995958
0.571667,60.223665,60.180760,60.228355,60.255580,60.265926,60.268455,60.265118,60.263669,60.254837,60.275970,60.273384,60.273640,60.274163,60.269970,60.288148,60.300358,60.286019,60.260891,60.332761,60.334656,60.313703,60.326637,60.324177,60.301508,60.544670,60.410338,60.330857,60.485375,60.512850,60.106318,60.288611,60.297676,60.352326,60.342077,60.341663,60.333795,60.649764,60.571482,60.249128,1.005023,1.005865,1.005772,1.006614,1.005646,1.006094,1.005062,1.010346,1.010354,0.996306
0.581667,60.227757,60.187366,60.233537,60.260136,60.270482,60.273056,60.269547,60.268017,60.258194,60.280466,60.277914,60.278143,60.278645,60.274409,60.292316,60.304490,60.290289,60.265435,60.336455,60.338542,60.317891,60.330816,60.328256,60.305610,60.553974,60.416695,60.335431,60.494133,60.521927,60.116070,60.294347,60.302042,60.355396,60.346273,60.345901,60.337410,60.659335,60.580348,60.251855,1.005070,1.005996,1.005810,1.006565,1.005709,1.006143,1.005086,1.010411,1.010417,0.996698
0.591667,60.232979,60.194967,60.239378,60.265170,60.275455,60.278043,60.274440,60.272865,60.262467,60.285220,60.282745,60.282937,60.283407,60.279179,60.296668,60.308714,60.294799,60.270395,60.339911,60.342194,60.322068,60.334874,60.332223,60.309798,60.563677,60.423236,60.340181,60.503090,60.531162,60.127107,60.300201,60.306344,60.357993,60.350185,60.349903,60.340758,60.669375,60.589235,60.255769,1.005114,1.006121,1.005843,1.006511,1.005771,1.006189,1.005113,1.010494,1.010482,0.997131
0.601667,60.238957,60.203289,60.245687,60.270516,60.280682,60.283261,60.279615,60.278020,60.267321,60.290123,60.287754,60.287905,60.288336,60.284157,60.301134,60.312994,60.299467,60.275641,60.343174,60.345671,60.326240,60.338865,60.336139,60.314041,60.573913,60.429962,60.345049,60.512290,60.540623,60.139104,60.306070,60.310576,60.360204,60.353900,60.353762,60.344000,60.680109,60.598258,60.260441,1.005158,1.006244,1.005873,1.006454,1.005833,1.006234,1.005143,1.010586,1.010548,0.997582
0.611667,60.244187,60.210573,60.251505,60.275692,60.285830,60.288431,60.284681,60.283038,60.271762,60.295139,60.292820,60.292943,60.293349,60.289155,60.305823,60.317625,60.304219,60.280727,60.347324,60.349989,60.330929,60.343549,60.340772,60.318654,60.584945,60.437016,60.350030,60.521976,60.550624,60.149288,60.312035,60.315321,60.363729,60.358475,60.358441,60.348347,60.691749,60.607927,60.264524,1.005196,1.006356,1.005895,1.006388,1.005893,1.006275,1.005180,1.010716,1.010622,0.998112
0.621667,60.254810,60.223529,60.260673,60.282904,60.292629,60.295088,60.291608,60.290091,60.280161,60.300899,60.298884,60.298921,60.299233,60.295313,60.310747,60.321916,60.309641,60.287613,60.348965,60.351922,60.334622,60.346549,60.343715,60.322872,60.596023,60.443898,60.355263,60.531256,60.560013,60.167846,60.318325,60.318972,60.363099,60.360483,60.360813,60.349846,60.703917,60.616441,60.273800,1.005234,1.006468,1.005917,1.006323,1.005953,1.006315,1.005217,1.010845,1.010695,0.998633
0.631667,60.259022,60.230126,60.265969,60.287613,60.297296,60.299792,60.296149,60.294555,60.283643,60.305525,60.303535,60.303552,60.303851,60.299905,60.315127,60.326303,60.314047,60.292273,60.353067,60.356179,60.339152,60.351165,60.348318,60.327253,60.608226,60.451077,60.359960,60.541409,60.570525,60.177263,60.323964,60.323482,60.366745,60.365019,60.365455,60.354451,60.717034,60.626601,60.276663,1.005268,1.006570,1.005931,1.006253,1.006011,1.006353,1.005264,1.011013,1.010778,0.999221
0.641667,60.269400,60.243543,60.275371,60.294831,60.304005,60.306355,60.302945,60.301459,60.291588,60.311226,60.309528,60.309471,60.309687,60.306046,60.320077,60.330656,60.319517,60.299277,60.354773,60.358181,60.342972,60.354365,60.351524,60.331547,60.621540,60.458438,60.365197,60.551594,60.580902,60.196793,60.330144,60.327079,60.366189,60.367118,60.368007,60.356577,60.732451,60.636191,60.285287,1.005303,1.006672,1.005947,1.006184,1.006068,1.006390,1.005309,1.011180,1.010861,0.999802
0.651667,60.273414,60.250012,60.280492,60.299333,60.308440,60.310821,60.307255,60.305694,60.294830,60.315604,60.313935,60.313860,60.314062,60.310407,60.324215,60.334797,60.323648,60.303700,60.358634,60.362196,60.347277,60.358779,60.355955,60.335693,60.634940,60.465647,60.369567,60.562153,60.591847,60.206122,60.335491,60.331306,60.369610,60.371404,60.372427,60.361138,60.747079,60.646715,60.287904,1.005335,1.006763,1.005956,1.006114,1.006124,1.006425,1.005364,1.011387,1.010955,1.000436
0.661667,60.283822,60.263802,60.290045,60.306522,60.315056,60.317282,60.313947,60.312493,60.302632,60.321209,60.319831,60.319686,60.319811,60.316485,60.329104,60.339104,60.329039,60.310716,60.360282,60.364149,60.351117,60.362072,60.359313,60.339956,60.650752,60.473357,60.374607,60.573271,60.603265,60.226369,60.341471,60.334781,60.368980,60.373477,60.375061,60.363753,60.766126,60.657451,60.296359,1.005368,1.006852,1.005965,1.006044,1.006178,1.006460,1.005421,1.011603,1.011053,1.001072
0.671667,60.289526,60.272681,60.296481,60.311616,60.319857,60.322048,60.318664,60.317186,60.306828,60.325658,60.324387,60.324215,60.324312,60.321106,60.333217,60.343052,60.333322,60.315783,60.363167,60.367240,60.355067,60.365961,60.363272,60.343904,60.666800,60.480941,60.378907,60.584759,60.615172,60.239602,60.346643,60.338430,60.370822,60.376798,60.378726,60.367746,60.784612,60.668834,60.300248,1.005400,1.006935,1.005972,1.005977,1.006231,1.006493,1.005482,1.011841,1.011157,1.001726
0.681667,60.296111,60.282450,60.303452,60.317038,60.324931,60.327065,60.323689,60.322214,60.311690,60.330267,60.329134,60.328927,60.328990,60.325941,60.337428,60.347034,60.337719,60.321140,60.365879,60.370155,60.359000,60.369780,60.367179,60.347885,60.684106,60.488658,60.383148,60.596678,60.627531,60.254095,60.351846,60.342014,60.372352,60.379904,60.382245,60.371670,60.804824,60.680629,60.305014,1.005432,1.007014,1.005978,1.005912,1.006283,1.006526,1.005547,1.012099,1.011269,1.002392
0.691667,60.303209,60.292718,60.310688,60.322588,60.330100,60.332160,60.328830,60.327375,60.316920,60.334908,60.333928,60.333684,60.333708,60.330839,60.341634,60.350978,60.342101,60.326599,60.368436,60.372922,60.362884,60.373542,60.371049,60.351830,60.702789,60.496476,60.387225,60.609083,60.640411,60.269312,60.356960,60.345513,60.373638,60.382851,60.385675,60.375609,60.826830,60.692920,60.310299,1.005465,1.007087,1.005983,1.005849,1.006334,1.006558,1.005616,1.012378,1.011388,1.003068
0.701667,60.310541,60.303222,60.318011,60.328139,60.335255,60.337233,60.333968,60.332544,60.322298,60.339508,60.338689,60.338406,60.338390,60.335706,60.345774,60.354843,60.346388,60.332037,60.370904,60.375591,60.366707,60.377259,60.374892,60.355702,60.723027,60.504394,60.391070,60.622051,60.653898,60.284906,60.361963,60.348930,60.374835,60.385690,60.389049,60.379610,60.850756,60.705794,60.315822,1.005499,1.007155,1.005988,1.005791,1.006382,1.006589,1.005689,1.012680,1.011516,1.003750
0.711667,60.317962,60.313819,60.325317,60.333614,60.340330,60.342224,60.339034,60.337646,60.327706,60.344024,60.343366,60.343043,60.342985,60.340487,60.349809,60.358605,60.350526,60.337378,60.373311,60.378183,60.370456,60.380935,60.378709,60.359474,60.745039,60.512417,60.394626,60.635671,60.668086,60.300685,60.366833,60.352262,60.376017,60.388444,60.392387,60.383693,60.876765,60.719337,60.321436,1.005534,1.007218,1.005992,1.005737,1.006430,1.006621,1.005765,1.013004,1.011653,1.004436
0.721667,60.325391,60.324421,60.332543,60.338964,60.345286,60.347094,60.343984,60.342636,60.333081,60.348425,60.347926,60.347563,60.347464,60.345143,60.353710,60.362240,60.354478,60.342574,60.375668,60.380708,60.374122,60.384569,60.382500,60.363125,60.769081,60.520551,60.397840,60.650041,60.683078,60.316537,60.371547,60.355507,60.377219,60.391127,60.395700,60.387868,60.905048,60.733636,60.327067,1.005571,1.007276,1.005996,1.005688,1.006476,1.006652,1.005846,1.013352,1.011800,1.005121
0.731667,60.332798,60.334997,60.339678,60.344190,60.350121,60.351844,60.348817,60.347510,60.338405,60.352719,60.352375,60.351972,60.351833,60.349688,60.357514,60.365781,60.358253,60.347626,60.378004,60.383191,60.377733,60.388188,60.386289,60.366684,60.795452,60.528821,60.400693,60.665283,60.698993,60.332399,60.376104,60.358679,60.378475,60.393758,60.399011,60.392151,60.935806,60.748784,60.332688,1.005609,1.007329,1.006001,1.005644,1.006520,1.006683,1.005930,1.013724,1.011957,1.005803
0.741667,60.340159,60.345511,60.346699,60.349277,60.354825,60.356462,60.353519,60.352256,60.343661,60.356901,60.356705,60.356264,60.356088,60.354112,60.361222,60.369238,60.361846,60.352522,60.380339,60.385648,60.381303,60.391809,60.390094,60.370176,60.824520,60.537253,60.403148,60.681533,60.715963,60.348223,60.380497,60.361785,60.379810,60.396349,60.402340,60.396555,60.969269,60.764880,60.338280,1.005649,1.007378,1.006006,1.005607,1.006563,1.006715,1.006017,1.014120,1.012125,1.006478
0.751667,60.347446,60.355924,60.353576,60.354199,60.359377,60.360931,60.358070,60.356852,60.348830,60.360956,60.360901,60.360422,60.360212,60.358397,60.364816,60.372601,60.365233,60.357235,60.382678,60.388081,60.384830,60.395435,60.393919,60.373599,60.856730,60.545864,60.405146,60.698945,60.734139,60.363953,60.384717,60.364822,60.381238,60.398908,60.405697,60.401084,61.005694,60.782036,60.343824,1.005691,1.007422,1.006013,1.005576,1.006604,1.006748,1.006108,1.014543,1.012305,1.007144
0.761667,60.354623,60.366182,60.360250,60.358908,60.363739,60.365214,60.362434,60.361261,60.353882,60.364850,60.364927,60.364411,60.364169,60.362497,60.368240,60.375817,60.368346,60.361702,60.384999,60.390476,60.388275,60.399044,60.397736,60.376893,60.892634,60.554648,60.406581,60.717688,60.753685,60.379527,60.388743,60.367777,60.382756,60.401428,60.409071,60.405731,61.045379,60.800373,60.349296,1.005736,1.007462,1.006021,1.005552,1.006644,1.006781,1.006202,1.014992,1.012498,1.007797
