All calculations,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 37,Bus 38,Bus 39,G 01,G 02,G 03,G 04,G 05,G 06,G 07,G 08,G 09,G 10
0.391667,60.157021,60.163450,60.153895,60.137814,60.140668,60.141754,60.139096,60.138350,60.148578,60.149334,60.146772,60.147136,60.147992,60.144947,60.151261,60.160420,60.160976,60.156975,60.950038,60.936934,60.181321,60.205844,60.209611,60.160593,60.175671,60.181663,60.170168,60.203088,60.213418,60.155120,60.145352,60.169053,60.963607,60.927610,60.223517,60.271968,60.200435,60.239683,60.155148,1.003298,1.002663,1.003539,1.019057,1.016317,1.004097,1.004533,1.003670,1.004744,1.001042
0.401667,60.164406,60.167223,60.160991,60.148774,60.151590,60.152569,60.150331,60.149703,60.158542,60.159382,60.157076,60.157374,60.158090,60.155129,60.160234,60.167999,60.168229,60.164352,60.978728,60.965356,60.186183,60.207566,60.210896,60.168187,60.178585,60.186821,60.176583,60.208036,60.217845,60.155323,60.155359,60.177483,60.992568,60.954613,60.222923,60.265409,60.198954,60.242487,60.164219,1.003417,1.002807,1.003632,1.019547,1.016666,1.004003,1.004311,1.003525,1.004731,1.000907
0.411667,60.171507,60.170624,60.167649,60.159286,60.162105,60.162984,60.161165,60.160656,60.168205,60.169005,60.166964,60.167187,60.167756,60.164861,60.168696,60.175037,60.174968,60.171243,61.006956,60.993371,60.190460,60.208646,60.211525,60.175225,60.181063,60.191461,60.182474,60.212437,60.221723,60.155292,60.165090,60.185499,61.021009,60.981358,60.221666,60.258032,60.196994,60.244752,60.173057,1.003534,1.002951,1.003720,1.020020,1.017019,1.003909,1.004086,1.003379,1.004711,1.000786
0.421667,60.178262,60.173649,60.173812,60.169233,60.172106,60.172894,60.171484,60.171094,60.177468,60.178116,60.176340,60.176483,60.176898,60.174041,60.176552,60.181458,60.181122,60.177577,61.034759,61.021017,60.194117,60.209100,60.211513,60.181626,60.183110,60.195549,60.187785,60.216254,60.225023,60.155085,60.174470,60.193058,61.048967,61.007888,60.219805,60.249966,60.194621,60.246474,60.181573,1.003648,1.003094,1.003805,1.020476,1.017377,1.003814,1.003860,1.003233,1.004687,1.000679
0.431667,60.184617,60.176297,60.179429,60.178519,60.181502,60.182214,60.181196,60.180920,60.186249,60.186641,60.185129,60.185184,60.185440,60.182584,60.183722,60.187200,60.186636,60.183301,61.062162,61.048319,60.197130,60.208947,60.210880,60.187327,60.184732,60.199058,60.192473,60.219460,60.227724,60.154753,60.183437,60.200125,61.076467,61.034236,60.217396,60.241329,60.191894,60.247653,60.189691,1.003759,1.003238,1.003886,1.020916,1.017740,1.003720,1.003632,1.003087,1.004657,1.000586
0.441667,60.190532,60.178570,60.184467,60.187073,60.190228,60.190876,60.190229,60.190062,60.194482,60.194525,60.193272,60.193230,60.193325,60.190428,60.190146,60.192215,60.191470,60.188373,61.089187,61.075301,60.199481,60.208208,60.209650,60.192277,60.185941,60.201973,60.196509,60.222039,60.229814,60.154342,60.191939,60.206673,61.103529,61.060428,60.214488,60.232230,60.188868,60.248293,60.197352,1.003868,1.003381,1.003963,1.021340,1.018110,1.003625,1.003403,1.002942,1.004621,1.000509
0.451667,60.195979,60.180476,60.188906,60.194843,60.198233,60.198836,60.198532,60.198467,60.202121,60.201730,60.200727,60.200581,60.200511,60.197527,60.195785,60.196474,60.195600,60.192770,61.115849,61.101981,60.201167,60.206907,60.207847,60.196445,60.186754,60.204290,60.199875,60.223986,60.231293,60.153888,60.199940,60.212687,61.130164,61.086483,60.211127,60.222766,60.185597,60.248403,60.204513,1.003975,1.003523,1.004037,1.021746,1.018485,1.003529,1.003173,1.002798,1.004580,1.000447
0.461667,60.200941,60.182028,60.192739,60.201803,60.205491,60.206065,60.206075,60.206104,60.209136,60.208235,60.207472,60.207215,60.206978,60.203859,60.200619,60.199967,60.199017,60.196482,61.142161,61.128372,60.202193,60.205073,60.205502,60.199820,60.187191,60.206016,60.202573,60.225307,60.232169,60.153427,60.207412,60.218158,61.156384,61.112416,60.207359,60.213024,60.182129,60.247995,60.211142,1.004079,1.003665,1.004108,1.022136,1.018867,1.003433,1.002942,1.002657,1.004533,1.000401
0.471667,60.205413,60.183245,60.195973,60.207944,60.211992,60.212554,60.212848,60.212962,60.215513,60.214035,60.213498,60.213125,60.212718,60.209416,60.204647,60.202698,60.201730,60.199517,61.168130,61.154485,60.202577,60.202739,60.202651,60.202407,60.187277,60.207167,60.204613,60.226017,60.232455,60.152984,60.214341,60.223086,61.182194,61.138237,60.203223,60.203083,60.178510,60.247084,60.217223,1.004181,1.003806,1.004175,1.022509,1.019257,1.003336,1.002712,1.002517,1.004480,1.000370
0.481667,60.209399,60.184148,60.198625,60.213278,60.217741,60.218308,60.218854,60.219045,60.221249,60.219136,60.218814,60.218317,60.217741,60.214209,60.207883,60.204687,60.203758,60.201894,61.193764,61.180330,60.202346,60.199940,60.199331,60.204226,60.187040,60.207770,60.206019,60.226139,60.232176,60.152585,60.220722,60.227480,61.207599,61.163952,60.198761,60.193012,60.174783,60.245690,60.222750,1.004279,1.003946,1.004238,1.022866,1.019653,1.003239,1.002482,1.002381,1.004422,1.000355
0.491667,60.212909,60.184761,60.200723,60.217827,60.222757,60.223344,60.224113,60.224372,60.226355,60.223556,60.223436,60.222811,60.222066,60.218261,60.210357,60.205967,60.205133,60.203641,61.219066,61.205912,60.201534,60.196715,60.195584,60.205310,60.186512,60.207855,60.206824,60.225705,60.231359,60.152248,60.226558,60.231351,61.232602,61.189564,60.194009,60.182869,60.170987,60.243834,60.227728,1.004374,1.004085,1.004298,1.023207,1.020057,1.003140,1.002253,1.002247,1.004357,1.000356
0.501667,60.215960,60.185110,60.202298,60.221629,60.227068,60.227688,60.228652,60.228971,60.230849,60.227323,60.227391,60.226634,60.225721,60.221604,60.212107,60.206577,60.205892,60.204796,61.244038,61.231233,60.200181,60.193104,60.191452,60.205701,60.185723,60.207459,60.207067,60.224747,60.230035,60.151988,60.231858,60.234716,61.257202,61.215070,60.189002,60.172708,60.167160,60.241539,60.232167,1.004466,1.004222,1.004354,1.023532,1.020468,1.003040,1.002026,1.002118,1.004286,1.000372
0.511667,60.218575,60.185221,60.203387,60.224723,60.230708,60.231375,60.232505,60.232877,60.234754,60.230468,60.230713,60.229819,60.228739,60.224276,60.213181,60.206564,60.206081,60.205401,61.268680,61.256295,60.198330,60.189145,60.186978,60.205449,60.184706,60.206622,60.206790,60.223302,60.228238,60.151816,60.236638,60.237595,61.281401,61.240467,60.183773,60.162574,60.163333,60.238828,60.236085,1.004554,1.004357,1.004406,1.023842,1.020886,1.002939,1.001800,1.001993,1.004210,1.000404
0.521667,60.221880,60.185575,60.204523,60.227736,60.234302,60.235005,60.236355,60.236809,60.239240,60.233502,60.233941,60.232902,60.231647,60.226838,60.214094,60.206392,60.206173,60.205960,61.293297,61.281391,60.196311,60.185013,60.182328,60.205012,60.183851,60.205725,60.206429,60.221669,60.226218,60.152023,60.241233,60.240275,61.305518,61.266037,60.178360,60.152280,60.159673,60.235829,60.240951,1.004639,1.004489,1.004455,1.024137,1.021311,1.002837,1.001576,1.001872,1.004127,1.000449
0.531667,60.223012,60.185018,60.204472,60.229234,60.236394,60.237176,60.238596,60.239065,60.241363,60.235247,60.235823,60.234647,60.233235,60.228009,60.213693,60.205041,60.205109,60.205331,61.317084,61.305755,60.193427,60.180390,60.177215,60.203389,60.182257,60.203922,60.205018,60.219212,60.223450,60.151889,60.244891,60.242109,61.328698,61.291028,60.172757,60.142448,60.155856,60.232291,60.242995,1.004718,1.004618,1.004498,1.024419,1.021742,1.002733,1.001354,1.001757,1.004038,1.000507
0.541667,60.223068,60.183992,60.203725,60.229783,60.237540,60.238421,60.239840,60.240296,60.242245,60.236157,60.236839,60.235531,60.233972,60.228297,60.212462,60.202952,60.203335,60.203983,61.340390,61.329689,60.190001,60.175459,60.171815,60.201022,60.180284,60.201574,60.202966,60.216217,60.220178,60.151643,60.247840,60.243337,61.351347,61.315692,60.167031,60.132912,60.152036,60.228349,60.243653,1.004794,1.004744,1.004537,1.024687,1.022179,1.002628,1.001136,1.001648,1.003943,1.000579
0.551667,60.224685,60.183582,60.203455,60.230747,60.239114,60.240061,60.241600,60.242103,60.244601,60.237343,60.238172,60.236721,60.235004,60.228919,60.211517,60.201115,60.201877,60.203016,61.363831,61.353811,60.186717,60.170544,60.166424,60.198886,60.178792,60.199500,60.201212,60.213306,60.216915,60.151963,60.250777,60.244559,61.374079,61.340669,60.161197,60.123119,60.148542,60.224246,60.246382,1.004865,1.004867,1.004572,1.024943,1.022621,1.002521,1.000921,1.001545,1.003842,1.000663
0.561667,60.225704,60.182942,60.202780,60.231126,60.240107,60.241132,60.242752,60.243286,60.246242,60.238000,60.238962,60.237370,60.235498,60.228988,60.210048,60.198815,60.199984,60.201616,61.386865,61.377593,60.183089,60.165432,60.160862,60.196279,60.177124,60.197099,60.199070,60.210035,60.213299,60.152313,60.253285,60.245362,61.396335,61.365417,60.155267,60.113584,60.145141,60.219816,60.248334,1.004931,1.004985,1.004601,1.025187,1.023068,1.002413,1.000711,1.001448,1.003735,1.000759
0.571667,60.226286,60.182132,60.201778,60.231011,60.240599,60.241706,60.243384,60.243940,60.247330,60.238193,60.239277,60.237546,60.235525,60.228584,60.208141,60.196131,60.197734,60.199863,61.409530,61.401063,60.179181,60.160164,60.155166,60.193284,60.175338,60.194433,60.196611,60.206457,60.209375,60.152709,60.255368,60.245773,61.418164,61.389953,60.149260,60.104282,60.141861,60.215089,60.249716,1.004992,1.005099,1.004625,1.025421,1.023518,1.002303,1.000506,1.001359,1.003622,1.000865
0.581667,60.226514,60.181190,60.200497,60.230461,60.240645,60.241838,60.243556,60.244128,60.247955,60.237969,60.239166,60.237298,60.235134,60.227761,60.205857,60.193122,60.195181,60.197811,61.431843,61.424233,60.175037,60.154773,60.149370,60.189961,60.173467,60.191546,60.193887,60.202613,60.205181,60.153151,60.257040,60.245817,61.439590,61.414273,60.143195,60.095217,60.138723,60.210087,60.250637,1.005047,1.005207,1.004644,1.025645,1.023972,1.002191,1.000305,1.001276,1.003503,1.000981
0.591667,60.226437,60.180136,60.198974,60.229521,60.240285,60.241565,60.243310,60.243894,60.248170,60.237361,60.238665,60.236663,60.234361,60.226561,60.203242,60.189832,60.192368,60.195500,61.453815,61.447106,60.170696,60.149287,60.143504,60.186357,60.171532,60.188469,60.190935,60.198533,60.200744,60.153633,60.258319,60.245509,61.460631,61.438369,60.137090,60.086399,60.135742,60.204830,60.251157,1.005097,1.005310,1.004657,1.025860,1.024429,1.002078,1.000112,1.001202,1.003378,1.001106
0.601667,60.226083,60.178982,60.197233,60.228226,60.239551,60.240917,60.242677,60.243271,60.248009,60.236397,60.237801,60.235668,60.233234,60.225017,60.200333,60.186297,60.189326,60.192959,61.475453,61.469682,60.166190,60.143731,60.137596,60.182510,60.169550,60.185229,60.187784,60.194243,60.196087,60.154145,60.259219,60.244864,61.481301,61.462229,60.130964,60.077847,60.132927,60.199337,60.251309,1.005140,1.005408,1.004664,1.026069,1.024887,1.001964,0.999924,1.001136,1.003248,1.001239
0.611667,60.226254,60.178071,60.195634,60.226990,60.238861,60.240298,60.242120,60.242746,60.248300,60.235410,60.236933,60.234667,60.232098,60.223495,60.197465,60.182815,60.186364,60.190522,61.496936,61.492164,60.161717,60.138191,60.131731,60.178712,60.167788,60.182074,60.184719,60.189926,60.191358,60.154926,60.259974,60.244046,61.501754,61.486085,60.124793,60.069401,60.130384,60.193664,60.252148,1.005177,1.005498,1.004666,1.026271,1.025346,1.001849,0.999745,1.001079,1.003112,1.001377
0.621667,60.224843,60.176512,60.193287,60.224812,60.237191,60.238721,60.240503,60.241113,60.246897,60.233594,60.235192,60.232807,60.230122,60.221116,60.193858,60.178702,60.182751,60.187386,61.517848,61.514041,60.156840,60.132514,60.125768,60.174301,60.165564,60.178407,60.181065,60.185164,60.186230,60.155290,60.260034,60.242666,61.521670,61.509301,60.118685,60.061554,60.127856,60.187708,60.250901,1.005207,1.005582,1.004661,1.026468,1.025804,1.001732,0.999573,1.001030,1.002972,1.001520
0.631667,60.223485,60.174987,60.190890,60.222479,60.235337,60.236953,60.238708,60.239311,60.245463,60.231579,60.233254,60.230754,60.227958,60.218575,60.190147,60.174522,60.179082,60.184193,61.538488,61.535670,60.151938,60.126862,60.119861,60.169829,60.163407,60.174712,60.177368,60.180310,60.180987,60.155720,60.259794,60.241022,61.541293,61.532304,60.112602,60.053968,60.125545,60.181585,60.249717,1.005231,1.005659,1.004649,1.026661,1.026260,1.001615,0.999410,1.000990,1.002826,1.001667
0.641667,60.222038,60.173438,60.188396,60.219947,60.233254,60.234948,60.236680,60.237280,60.243865,60.229330,60.231082,60.228472,60.225569,60.215835,60.186304,60.170253,60.175324,60.180907,61.558846,61.557026,60.147000,60.121240,60.114019,60.165277,60.161273,60.170958,60.173598,60.175348,60.175620,60.156157,60.259239,60.239102,61.560624,61.555049,60.106562,60.046691,60.123434,60.175297,60.248412,1.005247,1.005728,1.004632,1.026851,1.026715,1.001497,0.999257,1.000958,1.002676,1.001816
0.651667,60.220436,60.171836,60.185788,60.217203,60.230925,60.232692,60.234401,60.234997,60.242039,60.226838,60.228665,60.225950,60.222948,60.212887,60.182325,60.165893,60.171472,60.177517,61.578925,61.578100,60.142035,60.115664,60.108259,60.160647,60.159144,60.167139,60.169750,60.170279,60.170133,60.156566,60.258372,60.236906,61.579680,61.577510,60.100583,60.039763,60.121513,60.168856,60.246895,1.005257,1.005789,1.004607,1.027039,1.027166,1.001378,0.999113,1.000936,1.002521,1.001966
0.661667,60.218648,60.170168,60.183062,60.214247,60.228349,60.230185,60.231868,60.232460,60.239960,60.224106,60.226004,60.223190,60.220095,60.209734,60.178219,60.161454,60.167532,60.174024,61.598734,61.598890,60.137056,60.110151,60.102601,60.155950,60.157011,60.163256,60.165825,60.165110,60.164534,60.156921,60.257194,60.234436,61.598480,61.599670,60.094683,60.033209,60.119776,60.162273,60.245127,1.005259,1.005841,1.004576,1.027227,1.027613,1.001259,0.998980,1.000922,1.002363,1.002116
0.671667,60.216662,60.168428,60.180220,60.211087,60.225533,60.227432,60.229085,60.229672,60.237622,60.221138,60.223105,60.220198,60.217019,60.206385,60.173999,60.156948,60.163513,60.170437,61.618284,61.619400,60.132077,60.104716,60.097061,60.151203,60.154869,60.159314,60.161832,60.159851,60.158833,60.157202,60.255708,60.231697,61.617046,61.621520,60.088878,60.027050,60.118216,60.155564,60.243092,1.005253,1.005884,1.004538,1.027416,1.028055,1.001141,0.998858,1.000917,1.002201,1.002265
0.681667,60.214476,60.166610,60.177268,60.207732,60.222484,60.224442,60.226061,60.226642,60.235024,60.217945,60.219976,60.216984,60.213728,60.202851,60.169681,60.152392,60.159427,60.166764,61.637589,61.639632,60.127116,60.099376,60.091658,60.146423,60.152714,60.155320,60.157779,60.154512,60.153044,60.157393,60.253919,60.228695,61.635399,61.643052,60.083186,60.021300,60.116827,60.148743,60.240788,1.005240,1.005919,1.004492,1.027606,1.028492,1.001023,0.998748,1.000921,1.002036,1.002411
0.691667,60.212091,60.164713,60.174212,60.204195,60.219213,60.221223,60.222805,60.223379,60.232174,60.214537,60.216629,60.213559,60.210233,60.199143,60.165280,60.147802,60.155287,60.163016,61.656663,61.659594,60.122190,60.094150,60.086410,60.141628,60.150546,60.151281,60.153677,60.149103,60.147178,60.157477,60.251830,60.225437,61.653561,61.664260,60.077622,60.015974,60.115599,60.141824,60.238217,1.005220,1.005943,1.004440,1.027799,1.028922,1.000905,0.998651,1.000933,1.001868,1.002553
0.701667,60.209511,60.162735,60.171058,60.200487,60.215730,60.217787,60.219329,60.219893,60.229077,60.210923,60.213072,60.209932,60.206546,60.195275,60.160813,60.143194,60.151106,60.159204,61.675521,61.679293,60.117315,60.089051,60.081331,60.136835,60.148360,60.147203,60.149534,60.143636,60.141246,60.157440,60.249448,60.221931,61.671556,61.685143,60.072201,60.011082,60.114524,60.134824,60.235384,1.005191,1.005958,1.004381,1.027995,1.029344,1.000789,0.998566,1.000953,1.001698,1.002690
0.711667,60.206738,60.160674,60.167812,60.196619,60.212046,60.214144,60.215643,60.216197,60.225743,60.207116,60.209317,60.206116,60.202678,60.191260,60.156295,60.138583,60.146893,60.155337,61.694178,61.698738,60.112507,60.084095,60.076438,60.132061,60.146156,60.143093,60.145361,60.138120,60.135261,60.157270,60.246778,60.218184,61.689403,61.705699,60.066937,60.006632,60.113588,60.127757,60.232295,1.005155,1.005963,1.004315,1.028195,1.029759,1.000675,0.998493,1.000981,1.001526,1.002821
0.721667,60.203778,60.158528,60.164481,60.192603,60.208171,60.210305,60.211758,60.212301,60.222180,60.203124,60.205375,60.202120,60.198640,60.187109,60.151740,60.133983,60.142662,60.151424,61.712649,61.717938,60.107778,60.079296,60.071743,60.127321,60.143929,60.138956,60.141164,60.132565,60.129234,60.156954,60.243828,60.214204,61.707125,61.725931,60.061845,60.002632,60.112781,60.120638,60.228957,1.005111,1.005957,1.004242,1.028401,1.030164,1.000562,0.998435,1.001016,1.001353,1.002944
0.731667,60.200632,60.156295,60.161070,60.188450,60.204117,60.206279,60.207684,60.208215,60.218395,60.198960,60.201256,60.197956,60.194442,60.182833,60.147163,60.129408,60.138421,60.147473,61.730947,61.736902,60.103144,60.074665,60.067258,60.122630,60.141675,60.134798,60.136951,60.126980,60.123174,60.156480,60.240601,60.209999,61.724740,61.745839,60.056936,59.999084,60.112086,60.113482,60.225376,1.005060,1.005940,1.004163,1.028612,1.030561,1.000452,0.998389,1.001057,1.001179,1.003059
0.741667,60.197306,60.153971,60.157582,60.184169,60.199892,60.202076,60.203430,60.203949,60.214395,60.194630,60.196968,60.193633,60.190094,60.178443,60.142574,60.124870,60.134180,60.143493,61.749085,61.755637,60.098614,60.070213,60.062992,60.117999,60.139390,60.130621,60.132729,60.121375,60.117094,60.155836,60.237105,60.205578,61.742265,61.765426,60.052224,59.995989,60.111489,60.106305,60.221557,1.005000,1.005913,1.004076,1.028829,1.030948,1.000345,0.998357,1.001105,1.001005,1.003164
0.751667,60.193800,60.151553,60.154023,60.179770,60.195504,60.197704,60.199006,60.199511,60.210189,60.190146,60.192521,60.189159,60.185606,60.173948,60.137985,60.120377,60.129945,60.139489,61.767077,61.774155,60.094200,60.065950,60.058954,60.113440,60.137067,60.126430,60.128502,60.115756,60.111002,60.155011,60.233343,60.200947,61.759716,61.784698,60.047718,59.993345,60.110971,60.099122,60.217507,1.004933,1.005874,1.003983,1.029054,1.031325,1.000241,0.998339,1.001158,1.000831,1.003258
0.761667,60.190119,60.149036,60.150393,60.175259,60.190962,60.193171,60.194420,60.194911,60.205782,60.185514,60.187922,60.184543,60.180984,60.169358,60.133405,60.115939,60.125724,60.135467,61.784934,61.792464,60.089909,60.061882,60.055149,60.108962,60.134700,60.122226,60.124275,60.110131,60.104908,60.153994,60.229321,60.196116,61.777107,61.803660,60.043427,59.991148,60.110514,60.091946,60.213231,1.004858,1.005825,1.003884,1.029286,1.031692,1.000140,0.998335,1.001216,1.000658,1.003341
